Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Barbados,BRB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.02472587,47.12748932,47.30846701,47.47768945,47.63674135,47.78875361,47.93076555,48.06259875,48.19074217,48.31001604,48.4165089,48.48648649,48.52253777,48.55769427,48.59121989,48.62276903,48.65617916,48.69003417,48.7209622,48.74888045,48.7335108,48.67679163,48.61994508,48.55772792,48.48860575,48.41825281,48.34268684,48.26215717,48.18443203,48.11040389,48.09246411,48.10332997,48.08732879,48.06605491,48.04021214,48.01584427,47.99252644,47.96941008,47.95176793,47.94261271,47.93374065,47.91523003,47.89138879,47.8655995,47.83672557,47.80667738,47.77331977,47.74281251,47.7205788,47.69806166,47.70176658,47.73346014,47.76119943,47.78646633,47.80985466,47.83104325,47.85016275,47.86899103,47.88764623,47.90563209,47.92709473,47.94914651,47.96420899,
Brunei Darussalam,BRN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.95737351,53.10235482,53.25404691,53.38583799,53.50812408,53.62442657,53.73322557,53.8290203,53.91157017,53.98556385,54.05083131,54.10338511,54.13452316,54.15556972,54.17525306,54.19566184,54.22139291,54.24601313,54.25937699,54.26790729,54.28504531,54.29394278,54.23914669,54.14002303,54.04225785,53.94675827,53.85375193,53.76463956,53.67986685,53.59918998,53.5227238,53.44289632,53.35092424,53.25327611,53.1604638,53.07141162,52.98468955,52.90391584,52.82928109,52.75390237,52.68143241,52.61336824,52.54286068,52.46734172,52.39318539,52.32536261,52.2598764,52.19671127,52.13486302,52.07437146,52.01500809,51.9723242,51.94671375,51.92299284,51.90012864,51.87869124,51.8575379,51.83626324,51.8147529,51.79249763,51.7690871,51.74337016,51.71580527,
Bhutan,BTN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.67626296,51.71069842,51.75972616,51.81755373,51.87113044,51.92345398,51.9758457,52.02606334,52.0746014,52.12343067,52.16832723,52.20747514,52.24455391,52.2780473,52.3072274,52.33159886,52.35293956,52.36976835,52.38156434,52.38731244,52.38442699,52.37273149,52.35424615,52.33283556,52.31078451,52.28676155,52.25913601,52.22868104,52.19496797,52.15771882,52.10460531,52.03906924,51.97456149,51.90961489,51.85128343,51.79608595,51.74383342,51.69319668,51.65119188,51.78707158,52.08299629,52.3670748,52.63872915,52.89910451,53.14581279,53.30103132,53.32115379,53.29027866,53.26407022,53.24290002,53.22614937,53.2121834,53.19984192,53.18752238,53.17597307,53.1682798,53.16827629,53.1448009,53.09436082,53.04556986,52.99738772,52.94860615,52.90144481,
Botswana,BWA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.87341698,47.80979514,47.75626925,47.71119097,47.67106429,47.47055475,47.10840125,46.74706207,46.38868627,46.03476515,45.72844976,45.63850372,45.83953744,46.18301214,46.53924626,46.87318836,47.18615283,47.47796691,47.74780608,47.99563514,48.2163443,48.39455119,48.45900671,48.43978177,48.41462194,48.37648766,48.32662434,48.26760278,48.20324244,48.1372021,48.07189703,48.00707527,48.00988249,48.08146556,48.14844128,48.20637535,48.26526117,48.32748121,48.39140448,48.45609787,48.52045617,48.58297435,48.64360798,48.70294051,48.76183714,48.81939891,48.88329158,48.9542074,49.02227846,49.08137982,49.12992718,49.16358058,49.18588322,49.20212982,49.21247615,49.22849541,49.25094031,49.27497252,49.30544026,49.33396061,49.3523018,49.36345412,49.37873912,
Central African Republic,CAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.40198651,49.4105933,49.41968503,49.42991104,49.44107559,49.45275477,49.46546926,49.47870406,49.49259767,49.50668285,49.52001494,49.53259342,49.54423102,49.55478493,49.56479801,49.57457047,49.6273857,49.72374605,49.82170006,49.92074313,50.01962509,50.11806588,50.21488186,50.3091463,50.40110353,50.4906828,50.57796566,50.66195289,50.71990245,50.7125082,50.66639471,50.62345327,50.58479601,50.54937513,50.51426607,50.46729856,50.41803798,50.37866434,50.3442976,50.3175337,50.2978051,50.26442393,50.2334984,50.22294151,50.2144764,50.20704071,50.19870285,50.18967819,50.1807047,50.17103585,50.16048053,50.15177444,50.14453295,50.13120447,50.10698655,50.08614263,50.07313154,50.0553861,50.03662572,50.02284365,50.01066812,49.9945576,49.97813285,
Canada,CAN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.57906605,50.51825893,50.44881297,50.38138992,50.32120435,50.26804318,50.22550724,50.19582959,50.16749768,50.13063649,50.1342807,50.16818968,50.15488776,50.1137964,50.07863695,50.03779782,49.98713,49.93147464,49.87509332,49.8288749,49.79463118,49.76354164,49.73224329,49.70025306,49.67044273,49.64616826,49.63365661,49.62686419,49.60987227,49.58521026,49.57448338,49.57295645,49.55142476,49.52444813,49.5078411,49.49273326,49.48911512,49.49625456,49.49612557,49.49749633,49.51343422,49.53455923,49.54740694,49.55135209,49.55523165,49.56195565,49.56571045,49.56266054,49.55954568,49.55921931,49.55942883,49.56682924,49.58556294,49.60504871,49.61463208,49.61611296,49.61927291,49.63251704,49.6573616,49.67979284,49.68906169,49.6920457,49.69614213,
Central Europe and the Baltics,CEB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.26809497,48.30886336,48.34770139,48.38354901,48.41650765,48.4471018,48.47214687,48.49006995,48.50400089,48.51441352,48.51906429,48.52172827,48.52733166,48.53360388,48.54142327,48.54959067,48.55282364,48.55715035,48.56296208,48.56674374,48.56953317,48.56910341,48.56827378,48.56777551,48.56484423,48.56052516,48.55510808,48.54851649,48.53587579,48.51878496,48.50066995,48.47815771,48.45203789,48.42620098,48.40038349,48.37144781,48.3425981,48.31499392,48.28583683,48.25514714,48.24731949,48.2477514,48.23608348,48.23288625,48.23355874,48.23678175,48.23917193,48.2390474,48.2419902,48.25129416,48.26375213,48.27753286,48.29000148,48.29953628,48.31098252,48.3281785,48.34701885,48.36556152,48.3862979,48.40598986,48.41304419,48.40443218,48.44489065,
Switzerland,CHE,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.44626017,48.48550309,48.55349191,48.61923663,48.67013118,48.709324,48.74609302,48.78359584,48.81844776,48.84611668,48.85271161,48.84906082,48.84113198,48.81191991,48.77808156,48.743939,48.70804437,48.6792445,48.65661624,48.645782,48.64668506,48.66129929,48.68374852,48.69780115,48.71112074,48.72900716,48.74303609,48.75525884,48.77017221,48.79639638,48.83864623,48.85339229,48.84706189,48.85286747,48.85437224,48.84836488,48.83947545,48.83682767,48.8392806,48.85419026,48.86671079,48.86697212,48.88483168,48.91428942,48.94288167,48.97408404,49.00764012,49.0671719,49.15033316,49.20744388,49.24704392,49.29065696,49.33929801,49.39210844,49.43611775,49.47617238,49.53313656,49.5754043,49.58537467,49.59678567,49.61450409,49.63511082,49.65904587,
Channel Islands,CHI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.13027192,48.33386255,48.3928074,48.40850458,48.42773386,48.44687503,48.45368815,48.45695308,48.46680033,48.48062727,48.49301257,48.49095062,48.4685605,48.43208934,48.39105558,48.36264667,48.33532727,48.29702411,48.24896019,48.18812524,48.1232029,48.09549377,48.124431,48.17239957,48.21044826,48.25214127,48.27977568,48.27100335,48.25573799,48.25394317,48.26494833,48.26926066,48.26738774,48.2577834,48.24483206,48.2397009,48.2641586,48.31799595,48.37009659,48.42035481,48.46324309,48.51140752,48.57678692,48.63625945,48.68929637,48.74638508,48.79526792,48.83242834,48.87037469,48.9038017,48.92852364,48.95069004,48.97427815,49.00904284,49.04265038,49.07700845,49.10304726,49.1423245,49.23710675,49.34979842,49.43370424,49.47997498,49.49735754,
Chile,CHL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.26607073,50.23607888,50.20389766,50.16684369,50.13120611,50.10422531,50.07954354,50.05411597,50.03203919,50.01160382,49.99347792,49.97710423,49.95326622,49.92654137,49.91029571,49.89915439,49.88722214,49.87518985,49.86070793,49.84688612,49.83465314,49.82330999,49.81094072,49.79313261,49.77101948,49.75369118,49.74548728,49.74553174,49.74780524,49.74517122,49.73956124,49.73426747,49.732443,49.73205482,49.72916837,49.72329497,49.71570218,49.70744375,49.70066832,49.69447979,49.68574041,49.675225,49.66440866,49.65494915,49.64581645,49.63683851,49.63265344,49.63156703,49.62912618,49.62619361,49.62304523,49.62161922,49.62113731,49.6184878,49.61551091,49.61324275,49.61289002,49.6194071,49.6287721,49.63581736,49.63627278,49.63284602,49.6310116,
China,CHN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.13990983,51.10325028,51.07270672,51.04909653,51.02852527,51.00843052,50.99077945,50.9763783,50.96583455,50.95903181,50.95455187,50.95255933,50.9515714,50.95001126,50.94644433,50.94043237,50.93379738,50.92693195,50.91965494,50.91303841,50.90743586,50.90276282,50.89977232,50.8971614,50.89518946,50.89595447,50.90006846,50.90775364,50.91773112,50.93069971,50.94876031,50.96985577,50.98995311,51.007686,51.02564633,51.04407456,51.06199637,51.07983983,51.09485484,51.1104154,51.12782588,51.13916289,51.14534576,51.15106704,51.15660651,51.16191651,51.16753037,51.17280211,51.17753547,51.18224912,51.18559994,51.18708534,51.18750148,51.18633612,51.18303979,51.17688005,51.16769013,51.15316754,51.13426549,51.11472674,51.08979893,51.05924642,51.03096283,
Cote d'Ivoire,CIV,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.73399807,50.79678594,50.86760905,50.93561746,50.99530982,51.04767755,51.09417374,51.13378682,51.16969822,51.21205888,51.27074872,51.34779319,51.4359403,51.52210041,51.59663658,51.65854705,51.67701524,51.64612522,51.59076649,51.51612582,51.42940409,51.33519555,51.23775176,51.14052391,51.0465987,50.95656145,50.86786479,50.80280411,50.80936284,50.81678414,50.77994784,50.74365349,50.70770196,50.67224383,50.63623885,50.59928766,50.56211129,50.52791724,50.49266694,50.45311685,50.41457957,50.38015785,50.3805694,50.41423952,50.45372844,50.49970704,50.54966065,50.60172472,50.65289749,50.7012461,50.74783942,50.75519478,50.72588292,50.6978554,50.67095793,50.64482422,50.6206176,50.59712614,50.57408829,50.55206891,50.52859582,50.50436074,50.48045595,
Cameroon,CMR,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.77647917,48.54432053,48.45639226,48.50121907,48.54711189,48.59320228,48.63885563,48.6842451,48.72911625,48.7734942,48.81817732,48.86198858,48.90343857,48.94301618,48.98171528,49.01931309,49.05326751,49.08451838,49.11577395,49.14643598,49.18032402,49.21677852,49.24577091,49.27315892,49.30551071,49.33986818,49.37476712,49.40689033,49.43527963,49.46129674,49.48513278,49.50613103,49.5243723,49.54195932,49.55838112,49.57191181,49.58371528,49.59441384,49.60452612,49.6137043,49.62290928,49.63338558,49.64579375,49.65997376,49.67362025,49.68750237,49.70178296,49.71539896,49.72854407,49.74147579,49.75401493,49.76630252,49.77909144,49.79219567,49.8045726,49.81544495,49.82754454,49.84113388,49.85189666,49.86160489,49.86819152,49.87101188,49.87552722,
"Congo, Dem. Rep.",COD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.79198953,47.87003158,47.94062371,48.0102458,48.06999706,48.12360228,48.19031467,48.26504613,48.33675633,48.40579309,48.47056578,48.53257035,48.59272437,48.65052041,48.70530057,48.75867767,48.81152479,48.86220844,48.91634477,48.97300905,49.02550803,49.07478146,49.121363,49.16705381,49.2130617,49.25804506,49.30043475,49.34188609,49.37869429,49.40984281,49.43810693,49.46321008,49.48373046,49.49800969,49.51691903,49.52915843,49.52044494,49.5071036,49.48483212,49.45099055,49.43626437,49.44063021,49.44501935,49.45007051,49.45984271,49.47278656,49.48569439,49.49921563,49.51263077,49.52315249,49.5324181,49.5425157,49.55292884,49.56276421,49.57133099,49.57898928,49.5860746,49.59410273,49.60197149,49.60733488,49.61164059,49.61185523,49.60905952,
"Congo, Rep.",COG,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.22036994,49.20931744,49.19989068,49.19210572,49.18651519,49.18263194,49.17986726,49.17954302,49.18009619,49.18023839,49.1819907,49.18519413,49.18930783,49.19360682,49.19792695,49.19304464,49.17882478,49.1654168,49.15433603,49.14568582,49.13801021,49.13148075,49.12640181,49.12070645,49.12083943,49.12785356,49.13507365,49.14408582,49.1576933,49.17744527,49.20389782,49.23697595,49.27880591,49.32726022,49.37596002,49.4235697,49.469093,49.44343325,49.40343855,49.42752893,49.47313842,49.52086613,49.5596126,49.59898127,49.63999557,49.6792808,49.71629731,49.74937625,49.77812022,49.80541338,49.82838668,49.84608055,49.86284431,49.87678296,49.88734769,49.89969169,49.91065824,49.91841637,49.92753253,49.93513421,49.9380061,49.94055663,49.94285163,
Colombia,COL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.79623511,49.81520062,49.83472809,49.85494124,49.87551688,49.89599369,49.91638318,49.9363238,49.9551516,49.9725337,49.98852442,50.00333327,50.0167298,50.02853148,50.03938139,50.04939597,50.05804374,50.06493229,50.06978993,50.07287722,50.07413797,50.0736878,50.07198635,50.06853033,50.06246987,50.05504623,50.04359631,50.02532754,50.00132611,49.97276738,49.94134146,49.90814672,49.87437623,49.84163247,49.81091195,49.78190637,49.75399353,49.72671847,49.69992948,49.67383078,49.64890469,49.62524733,49.60329806,49.58384285,49.56625807,49.54979212,49.5327767,49.51421241,49.49553367,49.47873599,49.46420827,49.44988401,49.4347426,49.41913706,49.40358667,49.38987339,49.3805657,49.37693053,49.37612528,49.37354403,49.36041868,49.334119,49.30330255,
Comoros,COM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.86913144,49.91969469,49.96667111,50.01065138,50.05245295,50.09421278,50.13288113,50.15312878,50.16415113,50.17669342,50.18630004,50.195129,50.20356224,50.21840684,50.24013779,50.26960819,50.3019286,50.33607019,50.37377654,50.40723242,50.41665651,50.37900978,50.30643735,50.23123124,50.16490549,50.10807933,50.06112913,50.02330638,49.99338349,49.96663362,49.93679239,49.89655804,49.86798826,49.85517506,49.84033049,49.82408632,49.80699511,49.78724163,49.76538834,49.7314999,49.69334411,49.67256422,49.66863251,49.6639363,49.69336871,49.76032719,49.81907128,49.8728317,49.92215674,49.96630313,50.00472544,50.03723486,50.06434856,50.08600315,50.10215334,50.11298027,50.11832781,50.13811865,50.1726752,50.20645119,50.22575996,50.2300928,50.23542797,
Cabo Verde,CPV,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.11483019,47.21213476,47.39078218,47.60547869,47.81775412,48.02790019,48.24015414,48.45001688,48.65371481,48.85000933,48.99186109,48.97088636,48.78342958,48.54156709,48.30119132,48.05749487,47.81069329,47.56762522,47.32919454,47.09501744,46.90480844,46.90331246,47.04231136,47.17361944,47.2953114,47.41080518,47.52186504,47.62730917,47.72600521,47.81962865,47.9011858,47.97288052,48.04750397,48.12264996,48.19210516,48.25466355,48.31131074,48.36156172,48.40872848,48.45460793,48.55810462,48.71705175,48.86915692,49.0134121,49.1498881,49.28159374,49.40908107,49.53034575,49.64748715,49.7633999,49.80583716,49.78266268,49.77409977,49.76793718,49.75571166,49.74536643,49.73835679,49.73555369,49.73459477,49.73294283,49.7296787,49.72470978,49.7195477,
Costa Rica,CRI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.69107823,50.6747184,50.65903636,50.64408096,50.62763557,50.60696209,50.58747663,50.57061232,50.55237247,50.53013121,50.50646738,50.48475822,50.46444805,50.44722808,50.43053879,50.415181,50.40349815,50.39310218,50.385004,50.37969435,50.37433164,50.37427448,50.37831565,50.38283613,50.38839849,50.3917606,50.39473652,50.39832866,50.40122127,50.40115284,50.39982547,50.40059715,50.40032343,50.3969904,50.39121254,50.38207529,50.3723777,50.36124577,50.34956892,50.33831185,50.32691302,50.31809262,50.30979064,50.30072029,50.29114936,50.28092719,50.26821696,50.25462729,50.24117482,50.22689485,50.21407314,50.2031015,50.19219511,50.18074584,50.16747559,50.15216817,50.13521179,50.11890645,50.10127493,50.0808334,50.05991484,50.03419703,50.00568442,
Caribbean small states,CSS,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.55401613,48.61572484,48.67149747,48.7285149,48.77898735,48.82056983,48.85528529,48.88593908,48.91598556,48.94569223,48.99122083,49.03823263,49.06395848,49.08253648,49.10194849,49.12123598,49.13868697,49.15818698,49.18164243,49.20647591,49.23181762,49.25284374,49.26639364,49.2785407,49.29075636,49.30122767,49.30894496,49.31312536,49.31715775,49.32089869,49.32929845,49.34329342,49.36457648,49.3927845,49.4185326,49.44665866,49.4749834,49.50065845,49.52542158,49.54764047,49.56695701,49.58164593,49.59245138,49.59530261,49.5862062,49.5704651,49.55549844,49.54274729,49.5316673,49.52039275,49.51058102,49.50376592,49.50025363,49.49228435,49.47472819,49.45304946,49.42706894,49.39855968,49.44634661,49.44973816,49.38512523,49.37162159,49.35428496,
Cuba,CUB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.18395243,51.14227666,51.10132798,51.0630721,51.02555134,50.98782781,50.95128456,50.91618816,50.8827424,50.85127377,50.82211942,50.80860684,50.80950115,50.81104126,50.8127552,50.81437898,50.81613505,50.81760273,50.81827456,50.81803442,50.8175209,50.79955851,50.76553602,50.73414625,50.70508395,50.67837917,50.65437087,50.63372296,50.61665065,50.60173245,50.5872295,50.57177595,50.55493693,50.53737067,50.50392631,50.45520135,50.40668954,50.357038,50.30526318,50.25184068,50.19761312,50.14265481,50.09204524,50.05905324,50.03866268,50.01832633,49.99848143,49.97964931,49.96179259,49.94479839,49.92888217,49.91404328,49.89756209,49.87949119,49.86147226,49.84192974,49.8188064,49.79130509,49.76198429,49.73431735,49.70328381,49.65416921,49.61290795,
Curacao,CUW,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.74099974,49.66945129,49.61397535,49.56341593,49.5132228,49.46649746,49.42033647,49.37326242,49.32823066,49.28262493,49.23230375,49.17810563,49.10627468,49.03242135,48.96922212,48.89945924,48.82931533,48.75990123,48.68708201,48.61150142,48.53459653,48.45119217,48.37247211,48.29829256,48.22136908,48.14382114,48.06849122,47.98671462,47.90089911,47.81701579,47.73361811,47.64386761,47.54495517,47.43361563,47.30716883,47.17315661,47.03030791,46.87553094,46.71531842,46.54976231,46.39170155,46.30131337,46.28170488,46.26016715,46.21837155,46.16502448,46.09926235,46.02975302,45.96117397,45.89389211,45.82318986,45.74367412,45.79073853,45.94910194,46.06993007,46.15561531,46.2097119,46.24134232,47.57094445,48.287219,47.87096911,47.91528754,47.94180882,
Cayman Islands,CYM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,46.96093473,47.04382101,47.13035572,47.20089037,47.29611862,47.36280162,47.41793853,47.49769727,47.58040277,47.67704548,47.81163961,47.99856076,48.15758193,48.2600659,48.36865376,48.45914002,48.51964582,48.61074358,48.72348533,48.84601294,48.92397661,48.96671135,48.97218218,48.98835071,49.02853228,49.06395158,49.11015995,49.12242687,49.13591585,49.12407586,49.10669689,49.09290417,49.08114517,49.08782209,49.08651092,49.08237303,49.07001228,49.06827061,49.06217014,49.05862384,49.08971708,49.1450285,49.20388167,49.25675984,49.29337985,49.32052133,49.35342591,49.39472677,49.43763081,49.49051367,49.55616378,49.6810351,49.85578614,50.01030715,50.12340704,50.19126266,50.22889728,50.25715229,50.28512422,50.32963377,50.42415058,50.48432547,50.45993072,
Cyprus,CYP,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.23419694,49.25055189,49.27623753,49.29843577,49.31132806,49.32946732,49.36601099,49.4106214,49.45260668,49.49051617,49.52309911,49.54710721,49.55900065,49.54533929,49.33385755,49.12602212,49.21987215,49.42475328,49.62671787,49.82750431,50.02892569,50.2302196,50.38543464,50.45012064,50.47326721,50.49776947,50.52337359,50.55104428,50.57606092,50.5990288,50.62396956,50.65345449,50.67649189,50.66962394,50.64350034,50.61872549,50.59166555,50.56029666,50.52664378,50.49130528,50.45732238,50.4244271,50.39371041,50.36387264,50.33337129,50.30364626,50.27505168,50.24653753,50.21759628,50.18767316,50.15482178,50.13012123,50.11992502,50.11525595,50.11142783,50.10932552,50.10455963,50.09660553,50.09636283,50.09919957,50.09401739,50.08519613,50.08238193,
